attempt_number,hours_since_first,runtime_ms,score,active
7330,247.4568,2.75,90.0,True
7331,247.4665,889.65,0.0,False
7332,247.4723,8.43,0.0,False
7333,247.4792,846.55,0.0,False
7334,247.4853,968.54,0.0,False
7335,247.4914,960.97,0.0,False
7336,247.4977,797.32,0.0,False
7337,247.5016,4.13,0.0,False
7338,247.5017,926.61,0.0,False
7339,247.5052,9.25,0.0,False
7340,247.5081,1028.65,90.0,False
7341,247.5145,5.86,0.0,False
7342,247.5196,943.02,90.0,False
7343,247.5365,960.19,0.0,True
7344,247.5394,879.16,0.0,False
7345,247.5538,8.87,90.0,False
7346,247.5545,4.35,90.0,False
7347,247.5573,894.98,38.0,False
7348,247.5584,6.31,0.0,False
7349,247.5759,933.23,0.0,False
7350,247.5934,4.57,0.0,False
7351,247.614,925.55,0.0,False
7352,247.6158,1178.9,0.0,False
7353,247.618,889.43,90.0,False
7354,247.6296,935.15,0.0,True
7355,247.6333,1042.42,90.0,False
7356,247.6371,4.71,90.0,False
7357,247.652,928.75,0.0,False
7358,247.6609,1009.98,0.0,False
7359,247.6633,891.19,0.0,False
7360,247.6809,963.95,0.0,False
7361,247.6823,906.85,0.0,False
7362,247.7031,973.7,0.0,False
7363,247.706,899.15,0.0,False
7364,247.7145,833.28,0.0,False
7365,247.7164,801.15,0.0,False
7366,247.7298,981.77,0.0,False
7367,247.7361,4.69,0.0,False
7368,247.7365,749.19,0.0,True
7369,247.7392,901.94,90.0,False
7370,247.7445,4.81,19.0,False
7371,247.7526,17.05,90.0,False
7372,247.7588,992.72,0.0,False
7373,247.7618,1001.87,90.0,False
7374,247.7724,895.94,0.0,False
7375,247.7732,840.17,0.0,False
7376,247.785,8.86,0.0,False
7377,247.7862,6.3,90.0,False
7378,247.8003,5.62,0.0,False
7379,247.8011,39.02,0.0,False
7380,247.8017,992.04,0.0,True
7381,247.8069,923.2,0.0,True
7382,247.807,5.51,38.0,False
7383,247.828,858.09,90.0,False
7384,247.8332,946.99,90.0,False
7385,247.8367,2.57,0.0,False
7386,247.8388,847.75,0.0,False
7387,247.8446,902.37,0.0,False
7388,247.8466,3.0,0.0,False
7389,247.8685,912.63,0.0,True
7390,247.8744,896.83,0.0,False
7391,247.8982,5.01,0.0,False
7392,247.902,1005.88,0.0,False
7393,247.9056,2.78,0.0,False
7394,247.9116,877.63,90.0,False
7395,247.9208,3.79,0.0,False
7396,247.9362,941.3,0.0,False
7397,247.9386,956.68,0.0,False
7398,247.9403,3.34,0.0,False
7399,247.9415,931.55,0.0,False
7400,247.9503,916.38,0.0,False
7401,247.9527,848.75,90.0,False
7402,247.9588,4.03,0.0,False
7403,247.9606,920.55,0.0,False
7404,247.9611,866.73,0.0,False
7405,247.968,903.25,0.0,False
7406,247.9752,5.95,0.0,False
7407,247.9756,960.87,0.0,False
7408,247.9761,5.25,0.0,False
7409,247.9812,849.63,0.0,True
7410,248.0031,1001.46,90.0,False
7411,248.033,906.18,0.0,False
7412,248.0415,4.32,90.0,False
7413,248.0477,8.08,0.0,True
7414,248.0501,5.11,0.0,True
7415,248.0503,916.58,90.0,False
7416,248.0505,917.67,0.0,False
7417,248.058,978.87,0.0,False
7418,248.0654,4.01,0.0,True
7419,248.0673,3.18,0.0,False
7420,248.0722,885.43,0.0,False
7421,248.0772,3.82,0.0,False
7422,248.0919,942.78,0.0,False
7423,248.0973,7.6,19.0,False
7424,248.1015,4.81,85.0,True
7425,248.1074,963.86,0.0,False
7426,248.1096,5.97,90.0,False
7427,248.1173,6.65,0.0,False
7428,248.1382,930.29,38.0,False
7429,248.1445,3.12,0.0,False
7430,248.1468,966.33,0.0,False
7431,248.1548,895.51,0.0,False
7432,248.1556,893.55,0.0,False
7433,248.1556,758.32,0.0,False
7434,248.1623,1125.6,0.0,False
7435,248.1667,3.49,90.0,True
7436,248.1889,3.74,90.0,False
7437,248.1895,7.15,90.0,False
7438,248.1919,1013.26,0.0,True
7439,248.1936,811.34,0.0,False
7440,248.2062,983.85,0.0,False
7441,248.2158,5.2,0.0,False
7442,248.224,891.41,90.0,False
7443,248.2353,829.23,0.0,False
7444,248.2443,4.6,90.0,False
7445,248.2472,2.6,0.0,False
7446,248.2523,11.29,0.0,False
7447,248.2566,846.05,85.0,False
7448,248.2616,817.19,0.0,False
7449,248.2762,2.99,0.0,False
7450,248.2886,4.92,90.0,True
7451,248.2893,5.94,0.0,True
7452,248.2947,5.59,12.6667,False
7453,248.2956,760.23,0.0,False
7454,248.3026,905.75,0.0,True
7455,248.3041,885.47,0.0,False
7456,248.3241,874.49,0.0,False
7457,248.3313,6.29,0.0,False
7458,248.3454,6.39,0.0,True
7459,248.3556,924.2,0.0,False
7460,248.3708,8.72,0.0,False
7461,248.3754,1049.81,0.0,False
7462,248.3912,4.26,0.0,True
7463,248.3937,852.78,0.0,False
7464,248.3947,4.78,0.0,True
7465,248.3995,4.91,0.0,True
7466,248.4017,860.37,0.0,False
7467,248.4101,947.31,0.0,False
7468,248.422,897.72,0.0,False
7469,248.4245,6.01,0.0,False
7470,248.4377,5.5,0.0,False
7471,248.4468,10.66,0.0,False
7472,248.4475,1045.11,0.0,False
7473,248.4527,6.32,0.0,False
7474,248.4544,4.44,0.0,False
7475,248.4578,4.62,0.0,False
7476,248.4618,873.58,90.0,False
7477,248.4656,6.11,0.0,False
7478,248.4671,6.97,0.0,False
7479,248.4746,929.01,90.0,False
7480,248.4866,978.69,0.0,True
7481,248.4874,957.98,90.0,True
7482,248.5038,4.11,0.0,False
7483,248.5075,4.02,0.0,False
7484,248.5182,939.81,90.0,False
7485,248.5255,3.69,0.0,False
7486,248.529,5.22,0.0,False
7487,248.5364,800.6,0.0,False
7488,248.5447,4.93,0.0,False
7489,248.5489,889.26,0.0,False
7490,248.5512,9.45,0.0,False
7491,248.5667,830.14,0.0,False
7492,248.567,4.85,0.0,True
7493,248.5673,837.0,0.0,False
7494,248.5759,1028.08,0.0,True
7495,248.5838,7.62,0.0,False
7496,248.5844,3.24,0.0,False
7497,248.6019,975.31,25.3333,False
7498,248.6137,958.2,0.0,False
7499,248.621,4.55,90.0,False
7500,248.6279,7.3,90.0,True
7501,248.6327,917.95,90.0,False
7502,248.6361,4.42,0.0,False
7503,248.6377,3.72,0.0,False
7504,248.6408,923.73,0.0,False
7505,248.6501,844.88,0.0,False
7506,248.6551,895.96,0.0,False
7507,248.6643,3.96,0.0,False
7508,248.6646,782.58,0.0,False
7509,248.6759,871.59,0.0,False
7510,248.6855,904.1,0.0,False
7511,248.6862,826.68,0.0,True
7512,248.6896,897.09,90.0,False
7513,248.6915,873.52,0.0,True
7514,248.6935,1054.08,0.0,False
7515,248.7154,859.82,0.0,False
7516,248.7343,943.39,0.0,False
7517,248.7352,847.32,0.0,True
7518,248.7609,849.4,0.0,False
7519,248.7615,887.1,0.0,False
7520,248.7619,6.18,0.0,False
7521,248.7634,3.89,0.0,False
7522,248.7946,3.66,0.0,False
7523,248.7992,5.62,90.0,False
7524,248.8025,971.95,0.0,False
7525,248.8114,853.11,0.0,True
7526,248.8255,5.28,0.0,False
7527,248.8264,1016.33,0.0,True
7528,248.8361,4.11,90.0,True
7529,248.8373,848.66,0.0,False
7530,248.8384,770.2,0.0,False
7531,248.8763,7.83,0.0,True
7532,248.8804,3.32,0.0,False
7533,248.8815,860.56,0.0,False
7534,248.8824,950.89,0.0,False
7535,248.8847,9.39,90.0,False
7536,248.8863,998.06,0.0,False
7537,248.8866,3.37,0.0,False
7538,248.888,7.29,0.0,True
7539,248.8916,4.61,0.0,False
7540,248.8974,981.26,0.0,True
7541,248.9024,782.43,0.0,False
7542,248.9053,6.16,90.0,False
7543,248.91,2.95,0.0,False
7544,248.9102,952.39,90.0,True
7545,248.9219,10.72,0.0,False
7546,248.9327,897.87,0.0,False
7547,248.9408,4.07,90.0,False
7548,248.9466,880.32,90.0,False
7549,248.9576,908.81,0.0,True
7550,248.9612,3.76,0.0,False
7551,248.9738,1014.34,12.6667,False
7552,248.9788,3.01,90.0,False
7553,248.9858,895.41,90.0,False
7554,249.0041,897.1,90.0,True
7555,249.0064,5.99,0.0,False
7556,249.0315,842.34,0.0,False
7557,249.0316,809.97,0.0,True
7558,249.0325,5.58,0.0,False
7559,249.0326,847.97,0.0,False
7560,249.0393,976.24,0.0,False
7561,249.0413,852.0,0.0,False
7562,249.0634,12.48,0.0,False
7563,249.0686,8.02,90.0,False
7564,249.0934,5.37,0.0,False
7565,249.1125,800.72,0.0,False
7566,249.1146,909.39,90.0,False
7567,249.1242,963.85,0.0,True
7568,249.1424,3.99,0.0,False
7569,249.1637,4.26,0.0,True
7570,249.1717,796.69,90.0,False
7571,249.1736,921.57,0.0,True
7572,249.1988,922.17,0.0,False
7573,249.2212,1003.37,0.0,False
7574,249.2359,4.57,0.0,True
7575,249.244,985.2,90.0,True
7576,249.2625,930.53,90.0,False
7577,249.2767,1001.22,0.0,False
7578,249.2836,830.86,0.0,True
7579,249.2844,3.37,90.0,False
7580,249.2851,1022.47,90.0,False
7581,249.2965,908.22,90.0,True
7582,249.3179,4.25,0.0,False
7583,249.3209,3.29,0.0,False
7584,249.3559,923.22,0.0,False
7585,249.3559,990.65,0.0,False
7586,249.4185,908.37,0.0,False
7587,249.4293,2.74,90.0,False
7588,249.4563,817.37,0.0,False
7589,249.4588,1048.37,0.0,False
7590,249.4612,915.77,0.0,False
7591,249.4626,962.63,0.0,False
7592,249.4651,3.2,0.0,True
7593,249.4787,6.16,0.0,True
7594,249.4829,948.3,0.0,False
7595,249.4851,4.83,0.0,False
7596,249.4917,3.38,0.0,True
7597,249.5101,6.81,0.0,False
7598,249.5156,11.89,90.0,False
7599,249.5171,898.54,90.0,False
7600,249.527,928.32,0.0,False
7601,249.5384,4.86,0.0,False
7602,249.5454,858.11,0.0,False
7603,249.5694,4.34,0.0,False
7604,249.5743,919.53,0.0,False
7605,249.5783,994.38,90.0,False
7606,249.6012,817.86,0.0,True
7607,249.604,6.97,90.0,False
7608,249.6097,910.88,0.0,False
7609,249.6109,859.51,0.0,False
7610,249.6647,5.32,0.0,False
7611,249.676,6.3,0.0,False
7612,249.686,4.79,0.0,True
7613,249.6907,939.94,0.0,False
7614,249.703,923.43,0.0,False
7615,249.7058,3.51,0.0,False
7616,249.761,2.83,0.0,False
7617,249.7776,5.63,90.0,False
7618,249.7807,922.44,0.0,False
7619,249.8011,794.36,90.0,False
7620,249.8108,793.8,0.0,True
7621,249.8189,964.66,0.0,False
7622,249.8216,4.35,0.0,True
7623,249.8276,1044.04,0.0,False
7624,249.8527,7.41,0.0,False
7625,249.8544,3.79,0.0,False
7626,249.8608,5.1,0.0,False
7627,249.8627,7.35,90.0,False
7628,249.8849,965.67,0.0,False
7629,249.892,969.54,19.0,False
7630,249.9164,899.33,90.0,False
7631,249.9385,7.51,0.0,True
7632,249.9456,4.88,0.0,True
7633,249.9539,944.5,90.0,False
7634,249.9548,878.9,0.0,False
7635,249.9678,804.31,0.0,True
7636,249.9808,843.13,0.0,False
7637,249.9843,893.64,0.0,False
7638,249.9975,5.41,90.0,False
7639,250.0022,970.04,0.0,False
7640,250.0068,4.02,90.0,False
7641,250.0409,9.1,0.0,True
7642,250.0534,5.33,0.0,False
7643,250.0796,5.68,0.0,False
7644,250.0903,5.13,0.0,False
7645,250.0969,4.54,90.0,False
7646,250.0999,900.45,0.0,False
7647,250.1432,8.78,0.0,False
7648,250.156,1040.05,0.0,False
7649,250.183,993.75,0.0,False
7650,250.1981,884.3,90.0,False
7651,250.1982,913.63,90.0,True
7652,250.2027,11.73,0.0,True
7653,250.2078,834.76,0.0,False
7654,250.2085,790.08,0.0,False
7655,250.2135,776.68,0.0,False
7656,250.2367,710.93,0.0,False
7657,250.2482,5.66,0.0,False
7658,250.2638,3.87,0.0,False
7659,250.2814,10.67,0.0,False
7660,250.284,840.32,0.0,False
7661,250.2904,6.05,90.0,False
7662,250.2924,1025.92,90.0,False
7663,250.35,1063.78,0.0,False
7664,250.3507,865.62,0.0,False
7665,250.3631,2.97,0.0,False
7666,250.3768,932.1,85.0,False
7667,250.3851,4.23,90.0,True
7668,250.3878,978.67,90.0,False
7669,250.391,894.43,90.0,False
7670,250.401,3.15,0.0,False
7671,250.4203,9.16,0.0,False
7672,250.4547,1019.16,0.0,False
7673,250.4591,6.09,0.0,False
7674,250.477,930.06,90.0,False
7675,250.503,956.38,0.0,False
7676,250.5064,1.88,90.0,False
7677,250.5536,1044.8,90.0,False
7678,250.5554,7.14,0.0,False
7679,250.5708,901.57,90.0,False
7680,250.5815,3.95,0.0,False
7681,250.5906,829.13,0.0,False
7682,250.6237,5.47,0.0,False
7683,250.6237,798.83,90.0,False
7684,250.6321,3.98,0.0,False
7685,250.6399,7.44,0.0,False
7686,250.6895,2.96,90.0,False
7687,250.694,995.1,0.0,True
7688,250.7035,936.23,0.0,True
7689,250.7631,6.13,0.0,False
7690,250.7651,948.96,90.0,False
7691,250.7672,11.95,90.0,False
7692,250.7728,6.49,0.0,False
7693,250.7816,793.73,0.0,False
7694,250.7829,5.53,0.0,False
7695,250.7935,754.51,0.0,False
7696,250.8186,7.15,0.0,False
7697,250.8606,3.41,0.0,False
7698,250.8983,975.17,0.0,False
7699,250.9245,8.63,90.0,False
7700,250.9247,10.16,0.0,False
7701,250.9476,908.02,90.0,False
7702,251.0071,933.22,0.0,False
7703,251.0315,5.39,0.0,False
7704,251.0421,825.35,0.0,False
7705,251.0895,872.82,90.0,False
7706,251.0936,914.58,90.0,False
7707,251.1334,4.96,90.0,False
7708,251.2105,875.99,0.0,False
7709,251.2707,947.23,0.0,False
7710,251.3268,1023.1,0.0,False
7711,251.3863,863.89,0.0,True
7712,251.4186,875.56,0.0,False
7713,251.4314,7.52,0.0,False
7714,251.4412,3.81,0.0,False
7715,251.4729,947.03,90.0,False
7716,251.4751,793.72,0.0,False
7717,251.5739,1015.29,0.0,False
7718,251.5779,1000.11,90.0,False
7719,251.5904,965.0,90.0,False
7720,251.5935,981.06,0.0,True
7721,251.6293,821.74,0.0,True
7722,251.633,9.4,90.0,False
7723,251.6376,7.44,0.0,False
7724,251.6736,7.09,0.0,False
7725,251.6772,951.76,0.0,True
7726,251.7088,964.78,0.0,False
7727,251.8406,6.14,90.0,True
7728,251.8496,5.93,0.0,False
7729,251.8872,4.82,0.0,True
7730,251.9057,7.46,0.0,False
7731,251.9111,3.41,0.0,False
7732,251.9295,724.05,0.0,False
7733,252.0522,6.75,0.0,False
7734,252.1165,880.53,0.0,False
7735,252.182,8.05,0.0,False
7736,252.3014,4.89,0.0,False
7737,252.326,5.28,0.0,False
7738,252.3893,5.97,0.0,False
7739,252.6499,7.01,90.0,False
7740,252.6784,822.06,90.0,False
7741,252.7625,3.57,0.0,True
7742,252.8107,3.47,90.0,False
7743,252.9275,5.12,90.0,False
7744,253.0327,3.89,0.0,False
7745,253.1296,959.02,0.0,False
7746,253.1354,5.21,0.0,False
7747,253.1962,5.39,0.0,False
7748,253.2268,990.21,0.0,False
7749,253.2643,1039.33,0.0,False
7750,253.3305,10.25,0.0,False
7751,253.3595,7.05,90.0,False
7752,253.3965,895.56,0.0,False
7753,253.7539,818.63,0.0,False
7754,254.8393,1023.34,0.0,False
7755,254.9256,878.93,0.0,True
7756,255.0498,9.03,0.0,False
7757,255.0971,854.49,0.0,True
7758,255.9087,8.13,90.0,False
7759,256.1555,8.76,0.0,False
7760,256.687,8.65,0.0,True
7761,256.6959,10.45,90.0,False
7762,256.7028,7.72,0.0,False
7763,256.7749,9.42,0.0,False
7764,256.8031,10.26,38.0,False
7765,256.8215,8.81,90.0,True
7766,256.921,8.54,0.0,True
7767,256.9431,9.64,0.0,False
7768,257.1259,8.48,0.0,False
7769,257.1649,8.92,0.0,False
7770,257.2152,8.82,90.0,False
7771,257.2178,9.44,0.0,False
7772,257.3627,8.49,0.0,False
7773,257.5065,8.6,0.0,False
7774,257.6404,9.12,0.0,True
7775,257.6903,8.76,0.0,False
7776,257.712,10.68,90.0,True
7777,257.761,8.23,0.0,False
7778,257.8464,8.6,90.0,False
7779,257.8471,7.92,0.0,True
7780,257.8765,9.05,0.0,False
7781,257.9827,9.66,0.0,False
7782,258.1445,9.37,0.0,False
7783,258.15,9.78,0.0,False
7784,258.3133,10.87,0.0,False
7785,258.4616,8.35,0.0,True
7786,258.5425,9.51,90.0,False
7787,258.586,8.51,0.0,False
7788,258.5919,8.49,0.0,False
7789,258.6008,9.49,0.0,True
7790,258.6061,9.03,90.0,True
7791,258.6349,10.34,0.0,False
7792,258.6484,9.8,95.0,False
7793,258.7588,8.96,0.0,False
7794,258.8097,8.69,0.0,False
7795,258.824,8.4,90.0,False
7796,258.9155,8.97,0.0,False
7797,258.9395,8.94,90.0,False
7798,258.9824,9.29,90.0,False
7799,258.9904,8.71,85.0,False
7800,259.0139,7.36,0.0,False
7801,259.0352,9.86,0.0,False
7802,259.0657,7.95,0.0,False
7803,259.0681,8.52,90.0,True
7804,259.0865,9.32,0.0,True
7805,259.1298,8.64,0.0,True
7806,259.1755,8.12,90.0,True
7807,259.2191,9.56,0.0,False
7808,259.2716,9.13,0.0,True
7809,259.3009,9.6,0.0,False
7810,259.5058,8.77,0.0,False
7811,259.5438,9.97,0.0,True
7812,259.5653,9.86,0.0,True
7813,259.577,8.45,0.0,False
7814,259.5802,7.79,0.0,False
7815,259.6435,10.25,0.0,False
7816,259.655,9.2,0.0,False
7817,259.6598,9.14,0.0,False
7818,259.6756,9.47,0.0,False
7819,259.7723,9.92,90.0,False
7820,259.8139,10.1,0.0,False
7821,259.8399,8.44,0.0,True
7822,260.0451,8.85,0.0,False
7823,260.0587,9.26,90.0,False
7824,260.0928,8.55,0.0,False
7825,260.1019,9.7,0.0,False
7826,260.1457,9.13,0.0,False
7827,260.1942,9.12,0.0,False
7828,260.2232,8.34,38.0,False
7829,260.2303,7.95,90.0,False
7830,260.2437,8.02,0.0,False
7831,260.2478,9.09,0.0,True
7832,260.3451,9.88,0.0,False
7833,260.3699,9.52,12.6667,False
7834,260.4095,8.6,38.0,False
7835,260.4118,8.69,90.0,False
7836,260.4383,8.51,0.0,False
7837,260.4634,8.27,0.0,True
7838,260.4789,9.2,90.0,False
7839,260.4806,7.92,0.0,False
7840,260.4898,9.16,90.0,False
7841,260.511,10.93,85.0,True
7842,260.5183,8.88,90.0,True
7843,260.5212,9.25,0.0,False
7844,260.5305,10.42,0.0,False
7845,260.5655,11.23,0.0,False
7846,260.5986,8.22,90.0,True
7847,260.6254,8.62,0.0,False
7848,260.6961,9.2,0.0,False
7849,260.6968,10.02,0.0,True
7850,260.7058,8.88,0.0,True
7851,260.7189,9.48,0.0,False
7852,260.7798,8.32,0.0,True
7853,260.7923,9.31,90.0,False
7854,260.8175,10.27,0.0,False
7855,260.8316,9.25,90.0,False
7856,260.8444,10.69,90.0,False
7857,260.8581,10.04,0.0,False
7858,260.8722,8.21,0.0,False
7859,260.8845,9.32,0.0,False
7860,260.8937,8.9,0.0,False
7861,260.9114,9.18,90.0,False
7862,260.9228,8.95,0.0,True
7863,260.9862,8.64,0.0,False
7864,261.031,9.11,0.0,False
7865,261.0409,8.83,0.0,False
7866,261.089,8.85,0.0,False
7867,261.0909,9.02,0.0,False
7868,261.1382,9.76,0.0,False
7869,261.1471,8.2,0.0,False
7870,261.1545,9.39,90.0,False
7871,261.1545,10.44,0.0,False
7872,261.1928,10.71,0.0,False
7873,261.2139,8.55,0.0,False
7874,261.2552,8.23,90.0,False
7875,261.3127,8.21,90.0,False
7876,261.3137,8.54,0.0,False
7877,261.3532,8.73,0.0,False
7878,261.3782,10.48,90.0,False
7879,261.3832,9.42,0.0,False
7880,261.3835,9.82,0.0,False
7881,261.418,10.54,0.0,False
7882,261.4325,8.01,90.0,False
7883,261.4534,9.48,0.0,False
7884,261.4651,8.82,0.0,False
7885,261.467,10.22,0.0,True
7886,261.4695,9.2,0.0,False
7887,261.5991,8.88,0.0,False
7888,261.6166,7.81,0.0,False
7889,261.6195,9.75,0.0,False
7890,261.6518,10.65,90.0,True
7891,261.6709,8.7,0.0,False
7892,261.685,8.95,0.0,False
7893,261.7437,9.67,0.0,False
7894,261.7437,7.7,90.0,False
7895,261.7509,8.16,0.0,False
7896,261.7622,9.51,0.0,False
7897,261.7642,7.75,0.0,False
7898,261.8076,9.6,0.0,False
7899,261.8098,9.48,90.0,False
7900,261.8425,7.98,90.0,False
7901,261.8807,8.55,0.0,False
7902,261.8891,9.85,0.0,False
7903,261.8956,8.78,0.0,True
7904,261.8989,9.94,0.0,False
7905,261.9491,9.36,25.3333,False
7906,261.9508,8.7,0.0,False
7907,261.957,9.08,25.3333,False
7908,261.9757,9.08,19.0,False
7909,261.9787,12.29,0.0,True
7910,262.0265,9.88,0.0,False
7911,262.1264,9.17,0.0,False
7912,262.1268,10.48,0.0,False
7913,262.1513,10.77,0.0,False
7914,262.1603,7.8,90.0,False
7915,262.1605,7.84,0.0,False
7916,262.1759,8.75,0.0,False
7917,262.2047,9.04,0.0,True
7918,262.2236,8.74,90.0,False
7919,262.2433,9.77,0.0,False
7920,262.2807,9.61,0.0,False
7921,262.3147,7.73,12.6667,True
7922,262.354,10.91,0.0,False
7923,262.3954,8.94,0.0,True
7924,262.4385,9.48,90.0,False
7925,262.4891,8.58,0.0,True
7926,262.5026,8.85,0.0,False
7927,262.5379,8.56,0.0,False
7928,262.5513,10.1,0.0,True
7929,262.5874,9.26,0.0,False
7930,262.6088,10.54,0.0,False
7931,262.6752,7.7,0.0,True
7932,262.7096,8.63,12.6667,False
7933,262.7162,9.75,90.0,False
7934,262.7448,8.9,90.0,False
7935,262.7677,8.83,0.0,False
7936,262.7795,8.78,90.0,True
7937,262.8126,10.12,0.0,True
7938,262.8259,10.11,90.0,False
7939,262.8354,10.01,0.0,False
7940,262.8568,8.66,90.0,False
7941,262.8675,10.17,0.0,False
7942,262.8835,8.12,90.0,False
7943,262.885,10.1,0.0,False
7944,262.887,9.54,0.0,False
7945,262.9043,7.93,0.0,False
7946,262.9253,9.06,90.0,True
7947,262.9263,9.99,90.0,True
7948,262.9353,8.63,0.0,False
7949,262.954,9.79,0.0,False
7950,262.9648,8.82,90.0,False
7951,262.9773,8.86,0.0,False
7952,262.9922,10.75,90.0,False
7953,263.0229,8.14,90.0,False
7954,263.0252,11.31,0.0,False
7955,263.0308,11.34,0.0,False
7956,263.0446,8.96,0.0,True
7957,263.0529,7.55,0.0,False
7958,263.0968,8.19,90.0,False
7959,263.1237,7.7,90.0,False
7960,263.1275,8.74,0.0,False
7961,263.1297,8.46,90.0,False
7962,263.1338,9.25,0.0,False
7963,263.1571,9.9,90.0,False
7964,263.1572,8.95,90.0,False
7965,263.1586,10.26,0.0,False
7966,263.161,9.45,0.0,False
7967,263.1635,9.19,0.0,True
7968,263.1765,9.69,0.0,False
7969,263.19,10.03,0.0,False
7970,263.2203,8.19,0.0,True
7971,263.2262,8.57,0.0,False
7972,263.2267,9.0,0.0,False
7973,263.2564,9.71,0.0,False
7974,263.3381,9.51,90.0,False
7975,263.3455,8.85,0.0,True
7976,263.3535,9.93,0.0,False
7977,263.36,8.9,0.0,False
7978,263.3701,9.28,0.0,False
7979,263.3895,8.11,0.0,False
7980,263.4138,9.1,0.0,True
7981,263.4771,10.14,90.0,False
7982,263.4818,9.2,90.0,False
7983,263.4919,7.59,90.0,False
7984,263.5174,8.7,90.0,True
7985,263.5376,10.28,0.0,False
7986,263.5535,7.96,90.0,True
7987,263.5993,10.16,0.0,False
7988,263.6046,8.78,0.0,False
7989,263.6248,9.16,0.0,False
7990,263.6444,10.23,90.0,False
7991,263.6493,8.9,0.0,False
7992,263.7611,10.03,0.0,False
7993,263.7736,8.25,90.0,False
7994,263.8076,8.38,0.0,False
7995,263.8356,9.54,0.0,False
7996,263.8374,8.9,0.0,False
7997,263.8823,9.41,90.0,False
7998,263.9286,9.1,0.0,False
7999,263.9402,8.7,0.0,False
8000,263.9598,8.64,0.0,False
8001,263.9956,9.32,0.0,False
8002,263.9978,9.4,90.0,True
8003,264.0098,8.62,0.0,False
8004,264.0296,10.06,0.0,False
8005,264.0342,9.75,0.0,True
8006,264.0407,8.49,0.0,True
8007,264.0959,9.35,0.0,False
8008,264.1286,10.12,90.0,False
8009,264.1465,8.87,0.0,True
8010,264.2259,9.17,0.0,False
8011,264.255,7.81,90.0,True
8012,264.2645,8.68,90.0,False
8013,264.2652,10.15,90.0,True
8014,264.2667,10.34,0.0,False
8015,264.2828,9.48,0.0,False
8016,264.2956,9.19,90.0,False
8017,264.336,8.12,90.0,False
8018,264.366,8.33,90.0,False
8019,264.3804,8.85,0.0,True
8020,264.3961,8.15,90.0,False
8021,264.4188,8.63,0.0,False
8022,264.4198,9.41,90.0,True
8023,264.4519,9.41,0.0,False
8024,264.4971,10.22,90.0,False
8025,264.4986,8.62,0.0,True
8026,264.5118,9.15,0.0,False
8027,264.567,7.88,0.0,False
8028,264.5731,9.15,0.0,False
8029,264.6191,9.71,0.0,False
8030,264.6835,9.72,0.0,True
8031,264.7155,9.63,0.0,False
8032,264.7244,8.57,0.0,False
8033,264.7429,9.72,0.0,False
8034,264.7477,8.65,90.0,False
8035,264.8364,10.26,0.0,False
8036,264.8411,9.12,0.0,False
8037,264.8492,10.61,0.0,False
8038,264.865,8.76,0.0,False
8039,264.8834,8.6,90.0,False
8040,264.9476,9.3,90.0,False
8041,264.9728,9.21,0.0,True
8042,265.055,8.72,0.0,False
8043,265.0737,10.55,0.0,False
8044,265.0994,9.61,0.0,False
8045,265.1339,8.88,90.0,False
8046,265.1348,9.2,0.0,True
8047,265.1351,8.09,38.0,False
8048,265.1359,8.95,90.0,False
8049,265.1821,9.16,0.0,True
8050,265.197,9.15,90.0,False
8051,265.219,8.17,0.0,False
8052,265.2644,10.73,90.0,True
8053,265.2708,10.78,0.0,True
8054,265.2714,8.78,0.0,False
8055,265.2985,9.57,90.0,True
8056,265.3178,8.86,0.0,False
8057,265.3233,8.89,0.0,False
8058,265.375,10.08,0.0,False
8059,265.383,8.22,0.0,False
8060,265.4068,9.13,0.0,False
8061,265.4318,8.27,0.0,False
8062,265.4704,8.33,0.0,True
8063,265.4786,10.42,0.0,True
8064,265.5166,7.73,0.0,True
8065,265.5563,8.68,0.0,True
8066,265.6371,8.24,0.0,False
8067,265.6737,10.11,0.0,False
8068,265.6965,9.78,0.0,False
8069,265.715,10.6,0.0,False
8070,265.7729,9.84,0.0,False
8071,265.7741,8.55,0.0,False
8072,265.8634,10.82,0.0,False
8073,265.9172,9.42,0.0,False
8074,265.92,9.31,90.0,False
8075,265.9607,8.35,0.0,False
8076,265.9669,9.19,90.0,False
8077,265.9742,8.22,0.0,False
8078,265.9834,10.48,90.0,True
8079,266.054,8.47,0.0,True
8080,266.0874,9.35,90.0,True
8081,266.1134,8.2,0.0,True
8082,266.1733,8.45,90.0,False
8083,266.2318,8.05,0.0,False
8084,266.2657,8.53,90.0,False
8085,266.2884,9.14,0.0,False
8086,266.303,9.97,0.0,True
8087,266.3318,8.39,0.0,False
8088,266.3381,8.53,0.0,False
8089,266.367,8.36,90.0,False
8090,266.4331,7.9,90.0,True
8091,266.4956,10.25,0.0,True
8092,266.5741,8.36,0.0,True
8093,266.5762,10.65,0.0,True
8094,266.5873,7.02,90.0,False
8095,266.5977,9.54,90.0,True
8096,266.6242,9.15,0.0,False
8097,266.6457,9.38,0.0,False
8098,266.6584,10.88,90.0,False
8099,266.7024,9.28,0.0,True
8100,266.7571,9.21,90.0,False
8101,266.8161,8.49,0.0,False
8102,266.8495,9.71,90.0,False
8103,266.8958,30.16,0.0,False
8104,266.904,24.28,0.0,False
8105,266.958,9.73,0.0,False
8106,266.9868,9.19,0.0,False
8107,267.0154,9.59,0.0,True
